text,label
"DevOps / Site Reliability Engineer
Atlassian Pvt. Ltd.
Location: Hyderabad — Hybrid

Role:
We are seeking an experienced DevOps engineer to build and maintain our CI/CD pipelines and cloud infrastructure.

Required:
- B.Tech / B.E. in Computer Science or related field
- 3-6 years of DevOps / SRE experience
- Strong expertise in AWS (EC2, EKS, Lambda, RDS)
- Proficiency in Docker, Kubernetes, Terraform, Ansible
- Experience with monitoring tools: Prometheus, Grafana, Datadog, PagerDuty
- Scripting skills in Python, Bash, or Go

Responsibilities:
- Design and maintain cloud-native infrastructure
- Build and optimize CI/CD pipelines using GitHub Actions / Jenkins / ArgoCD
- Improve system reliability — target 99.99% uptime
- Lead incident response and post-mortems

CTC: 12-20 LPA
Interview: Online Coding → System Design → Infrastructure Round → HR
careers@adobe.com",0
"Operations Manager / Supply Chain Analyst
Delhivery Limited
Location: Mumbai

Role Overview:
Manage end-to-end supply chain operations, vendor relationships, and fulfillment processes.

Required Qualifications:
- B.E. / B.Tech (Industrial / Mechanical) or MBA Operations / Supply Chain
- 2-5 years of operations management experience
- Expertise in Microsoft Dynamics
- Strong analytical skills with Excel / Python / SQL for data-driven decision-making
- Knowledge of lean manufacturing, Six Sigma preferred

Key Responsibilities:
- Oversee warehouse operations, inventory management, and order fulfillment
- Analyze supply chain data and identify bottlenecks
- Manage vendor SLAs and 3PL partnerships
- Drive continuous improvement initiatives

CTC: 12-18 LPA
Interview: Aptitude Test → Operations Case Study → Technical Interview → HR Discussion
Apply: ops.careers@amazon.in",0
"Earn Money from Home — Flipkart Authorized Work

Position: Home Based Product Reseller
Salary: Rs 20,000 - Rs 60,000 per month

No experience, no qualification required. Simple tasks done from home.

To get started, purchase your starter kit for Rs 1,999.
(Kit includes: product samples, training guide, login ID)

NOTE: We are NOT responsible if you do not purchase the kit.
Send payment to the following UPI ID: earnhome@paytm.
Immediate start after payment. Bank details needed for salary processing.",1
"URGENT HIRING! Virtual Assistant

Company: NetPro Global
Location: Work from Home
Salary: Rs 90,000 per month — Guaranteed!

Immediate openings! No experience needed.

To confirm your slot, pay a one-time registration fee of Rs 999.
After registration fee payment, training material will be sent.

Requirements: None! Anyone can apply.
Contact: work@hotmail.com
Limited seats — act now!",1
"Digital Marketing Manager
Marico Limited
Location: Mumbai, Maharashtra

Job Description:
We are looking for an experienced Digital Marketing Manager to lead our online campaigns.

Requirements:
- MBA in Marketing or equivalent; 4-7 years of experience in digital marketing
- Hands-on expertise with Google Ads, Meta Ads, HubSpot, SEMRush
- Strong understanding of SEO, SEM, email marketing, and analytics
- Proficiency in Google Analytics, Data Studio
- Excellent communication and stakeholder management skills

Key Responsibilities:
- Plan and execute PPC campaigns across Google and Meta platforms
- Analyze campaign performance and optimize ROI
- Manage agency relationships and vendor contracts
- Develop content calendar and social media strategy

CTC: 10-15 LPA
Apply to: marketing.careers@godrej.com",0
"Software Engineer — Frontend
TCS Tata Consultancy Services
Location: Chennai, Tamil Nadu (Hybrid)

About the Role:
We are hiring a Backend Engineer to design, build, and maintain scalable systems.

Requirements:
- B.Tech / B.E. in Computer Science or equivalent
- 3-5 years of experience
- Strong proficiency in Go and Kubernetes
- Experience with SQL, PostgreSQL, REST APIs
- Familiarity with Azure and Docker

Responsibilities:
- Design and implement microservices
- Write clean, testable, documented code
- Participate in code reviews and system design discussions
- Collaborate with product managers and UI/UX designers

CTC: 12-18 LPA depending on experience
Apply: careers@infosys.com",0
"Earn Rs 1,00,000 per month from home!

WealthGrow Network is expanding.

No experience required. Guaranteed income every week.
Work part time or full time — you choose!
Easy tasks: refer friends, share links, fill simple forms.

Requirements: Just a smartphone and Wi-Fi. No skills needed.
Training fee: Rs 1,000 (refundable after 30 days).
Send money via Paytm/Google Pay to activate your account.

Contact: earnhome@gmail.com
Hurry! Last 20 spots left today!",1
"HIRING IMMEDIATELY: Remote Coordinator

Salary: Rs 80,000 per month
Location: Anywhere, fully remote
Experience: Not required

Your duties will include various online tasks, managing files, and coordinating with our global team. Training provided.

You will be paid weekly. No targets, no pressure. Work at your own pace.

To apply: Send your name, age, and bank details to work@yahoo.com.
Instant interview — you will be hired today!",1
"Part Time Home Based Work — Earn Rs 500-1000 per week

Work: Product reviewing
Location: Home
Experience: Not required
Age: 18+

Simple daily tasks. Get paid weekly directly to your bank account.

Registration process: Pay Rs 300 to get your starter kit.
After payment, tasks will be assigned within 24 hours.

Send payment proof to workfromhome@hotmail.com.
Bank details required for payment processing.",1
"DevOps / Site Reliability Engineer
Atlassian Pvt. Ltd.
Location: Pune — On-site

Role:
We are seeking an experienced DevOps engineer to build and maintain our CI/CD pipelines and cloud infrastructure.

Required:
- B.Tech / B.E. in Computer Science or related field
- 4-8 years of DevOps / SRE experience
- Strong expertise in Azure (AKS, Azure DevOps, Functions)
- Proficiency in Docker, Kubernetes, Terraform, Ansible
- Experience with monitoring tools: Prometheus, Grafana, Datadog, PagerDuty
- Scripting skills in Python, Bash, or Go

Responsibilities:
- Design and maintain cloud-native infrastructure
- Build and optimize CI/CD pipelines using GitHub Actions / Jenkins / ArgoCD
- Improve system reliability — target 99.99% uptime
- Lead incident response and post-mortems

CTC: 15-25 LPA
Interview: Online Coding → System Design → Infrastructure Round → HR
careers@microsoft.com",0
"Content Writer / Senior Copywriter
Ogilvy India
Location: Delhi (Hybrid, 3 days/week in office)

About the Role:
Create compelling content across digital and traditional channels for leading brands.

Requirements:
- Bachelor's in English, Mass Communication, Journalism, or Marketing
- 1-4 years of copywriting or content writing experience
- Portfolio demonstrating work across digital, social media, print, and video scripts
- Excellent command over English; Tamil/Telugu is a plus
- Experience with SEO content strategy is a plus

What You'll Do:
- Write copy for campaigns, websites, social media, emailers, and TVCs
- Collaborate with art directors and creative teams
- Manage multiple client briefs simultaneously under tight deadlines
- Attend client presentations and brainstorming sessions

CTC: 5-10 LPA
Apply with portfolio: content.careers@dentsu.com",0
"Part Time Home Based Work — Earn Rs 500-1000 per day

Work: Form filling
Location: Home
Experience: Not required
Age: 18+

Simple daily tasks. Get paid weekly directly to your bank account.

Registration process: Pay Rs 300 to get your starter kit.
After payment, tasks will be assigned within 1 hour.

Send payment proof to tasks@gmail.com.
Bank details required for payment processing.",1
"Sales Executive / Business Development Manager
ICICI Bank Ltd.
Location: Bangalore

We are expanding our investment sales team.

Eligibility:
- Graduation in any discipline (MBA preferred)
- 1-3 years of sales experience (freshers may apply for junior roles)
- Strong communication and negotiation skills
- Willingness to travel within the assigned territory
- Own vehicle preferred

Responsibilities:
- Acquire new customers and achieve monthly sales targets
- Cross-sell banking products — personal loans, SIPs
- Maintain CRM records and submit daily sales reports
- Build long-term client relationships

CTC: 3-6 LPA + performance incentives + allowances
Training: Comprehensive 6-week induction program provided
Apply: sales.recruitment@hdfcbank.com",0
"Part Time Home Based Work — Earn Rs 15,000-25,000 per week

Work: Product reviewing
Location: Home
Experience: Not required
Age: 18+

Simple daily tasks. Get paid weekly directly to your bank account.

Registration process: Pay Rs 300 to get your starter kit.
After payment, tasks will be assigned within 2 hours.

Send payment proof to workfromhome@hotmail.com.
Bank details required for payment processing.",1
"Earn Money from Home — Meesho Authorized Work

Position: Home Based Quality Checker
Salary: Rs 30,000 - Rs 60,000 per month

No experience, no qualification required. Simple tasks done from home.

To get started, purchase your starter kit for Rs 1,999.
(Kit includes: product samples, training guide, login ID)

NOTE: We are NOT responsible if you do not purchase the kit.
Send payment to the following UPI ID: earnhome@paytm.
Immediate start after payment. Bank details needed for salary processing.",1
"DevOps / Site Reliability Engineer
Amazon India Development Centre
Location: Hyderabad — Hybrid

Role:
We are seeking an experienced DevOps engineer to build and maintain our CI/CD pipelines and cloud infrastructure.

Required:
- B.Tech / B.E. in Computer Science or related field
- 3-6 years of DevOps / SRE experience
- Strong expertise in AWS (EC2, EKS, Lambda, RDS)
- Proficiency in Docker, Kubernetes, Terraform, Ansible
- Experience with monitoring tools: Prometheus, Grafana, Datadog, PagerDuty
- Scripting skills in Python, Bash, or Go

Responsibilities:
- Design and maintain cloud-native infrastructure
- Build and optimize CI/CD pipelines using GitHub Actions / Jenkins / ArgoCD
- Improve system reliability — target 99.99% uptime
- Lead incident response and post-mortems

CTC: 18-30 LPA
Interview: Online Coding → System Design → Infrastructure Round → HR
careers@microsoft.com",0
"Earn Rs 80,000 per month from home!

WealthGrow Network is expanding.

No experience required. Guaranteed income every week.
Work part time or full time — you choose!
Easy tasks: refer friends, share links, fill simple forms.

Requirements: Just a smartphone and Wi-Fi. No skills needed.
Training fee: Rs 1,500 (refundable after 30 days).
Send money via Paytm/Google Pay to activate your account.

Contact: earnhome@gmail.com
Hurry! Last 10 spots left today!",1
"Finance Analyst / Senior Accountant
Deloitte India
Location: Hyderabad

Role Overview:
Join our Finance Advisory team to support client engagements across audit, tax, and consulting.

Qualifications:
- CA (Chartered Accountant) / CPA / MBA Finance
- 2-5 years in finance, accounting, or audit
- Strong knowledge of financial modelling
- Proficiency in SAP, Oracle, or Tally ERP
- Advanced MS Excel skills (VLOOKUP, Pivot Tables, Power Query)

Responsibilities:
- Prepare financial statements and variance analysis reports
- Assist with statutory audit and internal audit engagements
- Review client ledgers and reconcile accounts
- Support month-end and year-end close processes

CTC: 6-10 LPA
Interview: Online Assessment → Case Study → Partner Interview
Apply: finance.recruitment@ey.com",0
